region,climatezone,stratum,age,age_ka,age_ka_scaled,n_datasets_marginalised,estimate,estimate_error,conf_low,conf_high,analysis,model_id,variable,model_profile,source_model_file,prediction_draws_used,prediction_range,prediction_estimand,value
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,2000,2,-1.07942805,52,0.36501023,0.00281872,0.35935727,0.37038327,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36501023
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,2500,2.5,-0.87545432,52,0.36306569,0.00293216,0.35725477,0.36880235,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36306569
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,3000,3,-0.67148059,52,0.36141401,0.00301276,0.35551959,0.36719437,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36141401
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,3500,3.5,-0.46750686,52,0.36013325,0.00296234,0.354184,0.36570839,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36013325
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,4000,4,-0.26353314,52,0.35963604,0.00303757,0.3536885,0.36523577,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.35963604
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,4500,4.5,-0.05955941,52,0.36018863,0.00280255,0.35457688,0.36564564,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36018863
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,5000,5,0.14441432,52,0.36163231,0.0027891,0.35610058,0.36699558,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36163231
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,5500,5.5,0.34838805,52,0.36368545,0.00273066,0.35839998,0.36930594,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36368545
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,6000,6,0.55236178,52,0.3656711,0.00308355,0.35994308,0.37200017,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3656711
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,6500,6.5,0.7563355,52,0.3667839,0.00329593,0.36062811,0.37356319,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3667839
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,7000,7,0.96030923,52,0.36667979,0.0031768,0.36035683,0.37335367,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36667979
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,7500,7.5,1.16428296,53,0.36532707,0.00293669,0.36018185,0.37134459,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36532707
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,8000,8,1.36825669,53,0.36292884,0.00313022,0.35688444,0.36891414,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36292884
North America,Cold_Without_dry_season_Hot_Summer,North America__Cold_Without_dry_season_Hot_Summer,8500,8.5,1.57223042,52,0.36135967,0.00487293,0.35124322,0.37061419,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Hot_Summer_2026-07-03__6cedc6525fb4a84c2f70ed11f3546c00__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36135967
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,500,0.5,-1.66221442,169,0.4072752,0.00233106,0.4025215,0.41190379,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.4072752
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,1000,1,-1.4559746,188,0.39791654,0.00167354,0.3944863,0.40100327,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.39791654
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,1500,1.5,-1.24973477,195,0.39372277,0.0015466,0.39057156,0.39669618,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.39372277
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,2000,2,-1.04349494,195,0.3905039,0.00146873,0.38746714,0.3933158,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3905039
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,2500,2.5,-0.83725511,195,0.38733861,0.00149583,0.38403377,0.3900157,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.38733861
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,3000,3,-0.63101528,195,0.38436868,0.00154996,0.38084714,0.38710508,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.38436868
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,3500,3.5,-0.42477545,195,0.38169667,0.00156424,0.37829003,0.38438561,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.38169667
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,4000,4,-0.21853563,195,0.37939101,0.00149073,0.37607579,0.38206218,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.37939101
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,4500,4.5,-0.0122958,195,0.3773542,0.0013107,0.37465435,0.37990548,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3773542
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,5000,5,0.19394403,195,0.37504157,0.0015784,0.37222591,0.37856165,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.37504157
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,5500,5.5,0.40018386,195,0.37195599,0.00160019,0.36924986,0.37557916,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.37195599
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,6000,6,0.60642369,195,0.3682237,0.00148139,0.36564845,0.37152672,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.3682237
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,6500,6.5,0.81266352,195,0.36421149,0.00136357,0.36186286,0.36724149,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36421149
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,7000,7,1.01890334,195,0.36018439,0.00134474,0.35757311,0.36285736,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.36018439
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,7500,7.5,1.22514317,195,0.35631218,0.00146638,0.35324796,0.35910376,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.35631218
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,8000,8,1.431383,195,0.35270909,0.00162014,0.34947769,0.35586684,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.35270909
North America,Cold_Without_dry_season_Warm_Summer,North America__Cold_Without_dry_season_Warm_Summer,8500,8.5,1.63762283,187,0.34729532,0.002227,0.34258332,0.35159579,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Cold_Without_dry_season_Warm_Summer_2026-07-06__218000ed2ce89b25065a4bcf7bd8ef25__.qs,1000,group_observed,equal_weighted_dataset_mean,0.34729532
North America,Polar,North America__Polar,500,0.5,-1.66801735,30,0.49853082,0.00584681,0.4868398,0.51040574,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49853082
North America,Polar,North America__Polar,1000,1,-1.46165139,36,0.49318071,0.00387079,0.48539745,0.50086705,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49318071
North America,Polar,North America__Polar,1500,1.5,-1.25528543,38,0.48984711,0.0036155,0.48274912,0.49663389,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48984711
North America,Polar,North America__Polar,2000,2,-1.04891948,38,0.48877551,0.0037289,0.48141485,0.49552853,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48877551
North America,Polar,North America__Polar,2500,2.5,-0.84255352,38,0.48881505,0.00377279,0.48072415,0.49543706,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48881505
North America,Polar,North America__Polar,3000,3,-0.63618756,38,0.49029205,0.00338938,0.48335044,0.49631118,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49029205
North America,Polar,North America__Polar,3500,3.5,-0.4298216,38,0.49251007,0.00315169,0.48637238,0.49863928,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49251007
North America,Polar,North America__Polar,4000,4,-0.22345564,38,0.49353657,0.00350895,0.48713367,0.50152535,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49353657
North America,Polar,North America__Polar,4500,4.5,-0.01708968,38,0.49218455,0.00321556,0.48634296,0.49885437,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.49218455
North America,Polar,North America__Polar,5000,5,0.18927628,38,0.48943384,0.00327287,0.48304342,0.49618464,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48943384
North America,Polar,North America__Polar,5500,5.5,0.39564224,38,0.48642578,0.00311904,0.48042548,0.49266147,pap_temporal,pap_temporal__n1_divided_by_n0__North_America__Polar,n1_divided_by_n0,within_stratum_dataset_fs,pap_temporal__n1_divided_by_n0__North_America__Polar_2026-07-06__d2a99a9b087e4ef92bec7e4e0ce24049__.qs,1000,group_observed,equal_weighted_dataset_mean,0.48642578
