analysis,aggregation_level,predictor,profile,individual_sum,total_sum,pooled_allocation,n_models,signed_allocation,delta_from_signed,model_id,region,climatezone,age
spatial_events,model,climate,signed,0.1369,0.701,0.19529243937232527,1,0.19529243937232527,0,analysis=spatial_events|dataset_id=215|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.5641,0.701,0.8047075606276749,1,0.8047075606276749,0,analysis=spatial_events|dataset_id=215|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.5141,0.645,0.7970542635658915,1,0.7970542635658915,0,analysis=spatial_events|dataset_id=21700|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.1307,0.645,0.2026356589147287,1,0.2026356589147287,0,analysis=spatial_events|dataset_id=21700|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.2539,0.416,0.6103365384615386,1,0.6103365384615386,0,analysis=spatial_events|dataset_id=21708|region=Latin America|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1626,0.416,0.3908653846153846,1,0.3908653846153846,0,analysis=spatial_events|dataset_id=21708|region=Latin America|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.3431,0.341,1.006158357771261,1,1.006158357771261,0,analysis=spatial_events|dataset_id=21838|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,-0.0017,0.341,-0.004985337243401759,1,-0.004985337243401759,0,analysis=spatial_events|dataset_id=21838|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,0.2289,0.198,1.156060606060606,1,1.156060606060606,0,analysis=spatial_events|dataset_id=21895|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,human,signed,-0.0304,0.198,-0.15353535353535352,1,-0.15353535353535352,0,analysis=spatial_events|dataset_id=21895|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,climate,signed,0.2602,0.294,0.8850340136054422,1,0.8850340136054422,0,analysis=spatial_events|dataset_id=21903|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,human,signed,0.0337,0.294,0.11462585034013606,1,0.11462585034013606,0,analysis=spatial_events|dataset_id=21903|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,climate,signed,0.2594,0.727,0.356808803301238,1,0.356808803301238,0,analysis=spatial_events|dataset_id=21913|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,human,signed,0.4675,0.727,0.6430536451169189,1,0.6430536451169189,0,analysis=spatial_events|dataset_id=21913|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,climate,signed,0.5144,0.792,0.6494949494949495,1,0.6494949494949495,0,analysis=spatial_events|dataset_id=21915|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,human,signed,0.2773,0.792,0.3501262626262626,1,0.3501262626262626,0,analysis=spatial_events|dataset_id=21915|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,climate,signed,0.2685,0.372,0.7217741935483871,1,0.7217741935483871,0,analysis=spatial_events|dataset_id=21917|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,0.1032,0.372,0.27741935483870966,1,0.27741935483870966,0,analysis=spatial_events|dataset_id=21917|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,0.2286,0.214,1.0682242990654205,1,1.0682242990654205,0,analysis=spatial_events|dataset_id=21926|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,-0.0146,0.214,-0.06822429906542056,1,-0.06822429906542056,0,analysis=spatial_events|dataset_id=21926|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,0.4288,0.61,0.7029508196721311,1,0.7029508196721311,0,analysis=spatial_events|dataset_id=21978|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.1807,0.61,0.29622950819672134,1,0.29622950819672134,0,analysis=spatial_events|dataset_id=21978|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.2436,0.296,0.822972972972973,1,0.822972972972973,0,analysis=spatial_events|dataset_id=22047|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.0529,0.296,0.17871621621621622,1,0.17871621621621622,0,analysis=spatial_events|dataset_id=22047|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.1434,0.159,0.9018867924528302,1,0.9018867924528302,0,analysis=spatial_events|dataset_id=22049|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.0153,0.159,0.09622641509433962,1,0.09622641509433962,0,analysis=spatial_events|dataset_id=22049|region=Latin America|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.3582,0.374,0.9577540106951872,1,0.9577540106951872,0,analysis=spatial_events|dataset_id=22101|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,0.0159,0.374,0.042513368983957224,1,0.042513368983957224,0,analysis=spatial_events|dataset_id=22101|region=Latin America|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,0.0425,0.116,0.36637931034482757,1,0.36637931034482757,0,analysis=spatial_events|dataset_id=22330|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.074,0.116,0.6379310344827586,1,0.6379310344827586,0,analysis=spatial_events|dataset_id=22330|region=Asia|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.2553,0.38,0.6718421052631579,1,0.6718421052631579,0,analysis=spatial_events|dataset_id=22344|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1247,0.38,0.3281578947368421,1,0.3281578947368421,0,analysis=spatial_events|dataset_id=22344|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1333,0.207,0.6439613526570048,1,0.6439613526570048,0,analysis=spatial_events|dataset_id=22650|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0737,0.207,0.3560386473429952,1,0.3560386473429952,0,analysis=spatial_events|dataset_id=22650|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.5847,0.635,0.9207874015748031,1,0.9207874015748031,0,analysis=spatial_events|dataset_id=2265|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0502,0.635,0.07905511811023622,1,0.07905511811023622,0,analysis=spatial_events|dataset_id=2265|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.3495,0.38,0.9197368421052631,1,0.9197368421052631,0,analysis=spatial_events|dataset_id=22660|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0301,0.38,0.07921052631578947,1,0.07921052631578947,0,analysis=spatial_events|dataset_id=22660|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.3142,0.536,0.5861940298507462,1,0.5861940298507462,0,analysis=spatial_events|dataset_id=22711|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.222,0.536,0.4141791044776119,1,0.4141791044776119,0,analysis=spatial_events|dataset_id=22711|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,0.1809,0.191,0.9471204188481676,1,0.9471204188481676,0,analysis=spatial_events|dataset_id=22791|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0101,0.191,0.05287958115183246,1,0.05287958115183246,0,analysis=spatial_events|dataset_id=22791|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.3874,0.55,0.7043636363636363,1,0.7043636363636363,0,analysis=spatial_events|dataset_id=22793|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.163,0.55,0.29636363636363633,1,0.29636363636363633,0,analysis=spatial_events|dataset_id=22793|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.3432,0.424,0.809433962264151,1,0.809433962264151,0,analysis=spatial_events|dataset_id=22797|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0806,0.424,0.19009433962264152,1,0.19009433962264152,0,analysis=spatial_events|dataset_id=22797|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0954,0.501,0.19041916167664671,1,0.19041916167664671,0,analysis=spatial_events|dataset_id=22817|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.4058,0.501,0.8099800399201597,1,0.8099800399201597,0,analysis=spatial_events|dataset_id=22817|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1491,0.282,0.5287234042553193,1,0.5287234042553193,0,analysis=spatial_events|dataset_id=22842|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1331,0.282,0.4719858156028369,1,0.4719858156028369,0,analysis=spatial_events|dataset_id=22842|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.5002,0.502,0.996414342629482,1,0.996414342629482,0,analysis=spatial_events|dataset_id=2287|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.002,0.502,0.00398406374501992,1,0.00398406374501992,0,analysis=spatial_events|dataset_id=2287|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1455,0.371,0.39218328840970346,1,0.39218328840970346,0,analysis=spatial_events|dataset_id=22890|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.2253,0.371,0.607277628032345,1,0.607277628032345,0,analysis=spatial_events|dataset_id=22890|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0947,0.262,0.3614503816793893,1,0.3614503816793893,0,analysis=spatial_events|dataset_id=22908|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,human,signed,0.1674,0.262,0.6389312977099236,1,0.6389312977099236,0,analysis=spatial_events|dataset_id=22908|region=Europe|climatezone=Temperate_Without_dry_season,NA,NA,NA
spatial_events,model,climate,signed,-0.1217,0.216,-0.563425925925926,1,-0.563425925925926,0,analysis=spatial_events|dataset_id=22910|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.3382,0.216,1.5657407407407407,1,1.5657407407407407,0,analysis=spatial_events|dataset_id=22910|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1911,0.377,0.506896551724138,1,0.506896551724138,0,analysis=spatial_events|dataset_id=22942|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1858,0.377,0.49283819628647213,1,0.49283819628647213,0,analysis=spatial_events|dataset_id=22942|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,-0.079,0.215,-0.3674418604651163,1,-0.3674418604651163,0,analysis=spatial_events|dataset_id=22944|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.2941,0.215,1.367906976744186,1,1.367906976744186,0,analysis=spatial_events|dataset_id=22944|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,-0.0504,0.118,-0.42711864406779665,1,-0.42711864406779665,0,analysis=spatial_events|dataset_id=22950|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1687,0.118,1.4296610169491526,1,1.4296610169491526,0,analysis=spatial_events|dataset_id=22950|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0243,0.195,0.1246153846153846,1,0.1246153846153846,0,analysis=spatial_events|dataset_id=22976|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1705,0.195,0.8743589743589744,1,0.8743589743589744,0,analysis=spatial_events|dataset_id=22976|region=Europe|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.2096,0.549,0.38178506375227683,1,0.38178506375227683,0,analysis=spatial_events|dataset_id=22980|region=Europe|climatezone=Arid,NA,NA,NA
spatial_events,model,human,signed,0.3395,0.549,0.6183970856102003,1,0.6183970856102003,0,analysis=spatial_events|dataset_id=22980|region=Europe|climatezone=Arid,NA,NA,NA
spatial_events,model,climate,signed,0.0074,0.01,0.74,1,0.74,0,analysis=spatial_events|dataset_id=22992|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0025,0.01,0.25,1,0.25,0,analysis=spatial_events|dataset_id=22992|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0315,0.08,0.39375,1,0.39375,0,analysis=spatial_events|dataset_id=23006|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0488,0.08,0.61,1,0.61,0,analysis=spatial_events|dataset_id=23006|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1686,0.491,0.3433808553971487,1,0.3433808553971487,0,analysis=spatial_events|dataset_id=23008|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.3219,0.491,0.6556008146639511,1,0.6556008146639511,0,analysis=spatial_events|dataset_id=23008|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.2112,0.279,0.7569892473118279,1,0.7569892473118279,0,analysis=spatial_events|dataset_id=2318|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.0683,0.279,0.24480286738351253,1,0.24480286738351253,0,analysis=spatial_events|dataset_id=2318|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1246,0.211,0.590521327014218,1,0.590521327014218,0,analysis=spatial_events|dataset_id=2395|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,human,signed,0.0867,0.211,0.4109004739336493,1,0.4109004739336493,0,analysis=spatial_events|dataset_id=2395|region=Latin America|climatezone=Tropical,NA,NA,NA
spatial_events,model,climate,signed,0.0896,0.122,0.7344262295081967,1,0.7344262295081967,0,analysis=spatial_events|dataset_id=24048|region=Europe|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,0.0328,0.122,0.2688524590163935,1,0.2688524590163935,0,analysis=spatial_events|dataset_id=24048|region=Europe|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,-0.0094,0.228,-0.0412280701754386,1,-0.0412280701754386,0,analysis=spatial_events|dataset_id=24057|region=Europe|climatezone=Polar,NA,NA,NA
spatial_events,model,human,signed,0.237,0.228,1.0394736842105263,1,1.0394736842105263,0,analysis=spatial_events|dataset_id=24057|region=Europe|climatezone=Polar,NA,NA,NA
spatial_events,model,climate,signed,0.3263,0.404,0.8076732673267326,1,0.8076732673267326,0,analysis=spatial_events|dataset_id=24080|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,human,signed,0.078,0.404,0.19306930693069305,1,0.19306930693069305,0,analysis=spatial_events|dataset_id=24080|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0884,0.251,0.35219123505976097,1,0.35219123505976097,0,analysis=spatial_events|dataset_id=24097|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1627,0.251,0.648207171314741,1,0.648207171314741,0,analysis=spatial_events|dataset_id=24097|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.0083,0.197,0.04213197969543147,1,0.04213197969543147,0,analysis=spatial_events|dataset_id=24110|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.1883,0.197,0.9558375634517766,1,0.9558375634517766,0,analysis=spatial_events|dataset_id=24110|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.1047,0.586,0.17866894197952218,1,0.17866894197952218,0,analysis=spatial_events|dataset_id=24161|region=Asia|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_events,model,human,signed,0.4814,0.586,0.8215017064846417,1,0.8215017064846417,0,analysis=spatial_events|dataset_id=24161|region=Asia|climatezone=Cold_Dry_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.2368,0.708,0.33446327683615823,1,0.33446327683615823,0,analysis=spatial_events|dataset_id=24166|region=Asia|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,human,signed,0.471,0.708,0.6652542372881356,1,0.6652542372881356,0,analysis=spatial_events|dataset_id=24166|region=Asia|climatezone=Temperate_Dry_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.267,0.481,0.5550935550935552,1,0.5550935550935552,0,analysis=spatial_events|dataset_id=24175|region=Asia|climatezone=Arid,NA,NA,NA
spatial_events,model,human,signed,0.2142,0.481,0.44532224532224535,1,0.44532224532224535,0,analysis=spatial_events|dataset_id=24175|region=Asia|climatezone=Arid,NA,NA,NA
spatial_events,model,climate,signed,0.3393,0.669,0.5071748878923766,1,0.5071748878923766,0,analysis=spatial_events|dataset_id=24250|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,0.3293,0.669,0.49222720478325854,1,0.49222720478325854,0,analysis=spatial_events|dataset_id=24250|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.4376,0.385,1.1366233766233766,1,1.1366233766233766,0,analysis=spatial_events|dataset_id=24256|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,human,signed,-0.0528,0.385,-0.13714285714285715,1,-0.13714285714285715,0,analysis=spatial_events|dataset_id=24256|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,NA,NA,NA
spatial_events,model,climate,signed,0.2529,0.521,0.4854126679462572,1,0.4854126679462572,0,analysis=spatial_events|dataset_id=24319|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,NA,NA,NA
