cohort,proxy_variant,radius_km,spd_radius_specification,profile_id,aggregation_level,profile,adjusted_balance,n_records,weight_sum,region,climatezone,ranking,selection_status,requested_regional_events,retained_human_predictors,reference_category
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.43774319066147865,1,0.41119999999999995,Asia,Temperate_Dry_Winter,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.37889833940866763,4,0.9875999999999999,Asia,Temperate_Without_dry_season,climate,no_spatial_signal,fi;fc;ei,fi;fc;ei,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.07892258429082695,4,1.5927,Europe,Arid,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.3440136505829937,17,5.2745,Europe,Cold_Without_dry_season_Cold_Summer,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.14211209849778605,31,9.7789,Europe,Cold_Without_dry_season_Warm_Summer,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.2892245912611149,4,1.0459,Europe,Polar,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.2753408417308832,2,0.6748,Europe,Temperate_Dry_Summer,human,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.13134487666034156,21,6.7456000000000005,Europe,Temperate_Without_dry_season,climate,no_spatial_signal,fi;fc;ec;cc,fi;fc;ec;cc,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,1.0000000000000002,1,0.157,Latin America,Cold_Dry_Summer,human,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.5486968449931415,7,1.7496,Latin America,Polar,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6880381303813036,5,1.3008,Latin America,Temperate_Dry_Summer,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6720647773279353,1,0.1976,Latin America,Temperate_Dry_Winter,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.5246683250414593,8,1.9296,Latin America,Temperate_Without_dry_season,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.2969815825375171,9,2.3456,Latin America,Tropical,climate,no_spatial_signal,weak;strong,weak;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-1,1,0.045,North America,Arid,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6023429179978699,5,1.8780000000000001,North America,Cold_Without_dry_season_Hot_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.34628501827040187,17,4.926,North America,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,1,1,0.0207,North America,Temperate_Dry_Summer,human,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.5683453237410071,1,0.34750000000000003,North America,Temperate_Without_dry_season,climate,no_spatial_signal,fc;es,fc;es,bi
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.18170347003154563,1,0.317,Oceania,Arid,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.29633867276887865,1,0.1748,Oceania,Cold_Without_dry_season_Cold_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.9999999999999998,1,0.1031,Oceania,Cold_Without_dry_season_Warm_Summer,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.8276050190943807,1,0.18330000000000002,Oceania,Polar,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,0.38282504012841095,1,0.2492,Oceania,Temperate_Dry_Summer,human,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.6528791565287915,1,0.1233,Oceania,Temperate_Dry_Winter,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.08959954984525932,13,5.3315,Oceania,Temperate_Without_dry_season,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
observed_events_only,events,NA,not_applicable,human_event_observed_only_spatial_aggregation_events,region_climatezone,zero_truncated,-0.31713967034328905,2,0.8069,Oceania,Tropical,climate,no_spatial_signal,weak;medium;strong,weak;medium;strong,no_impact
