dataset_id,have_events,region,chronology_availability,included_in_filtered_predictors,cohort,included_in_cohort,proxy_variant,requested_regional_events,retained_human_predictors,retained_climate_predictors,excluded_event_variables,reference_category
13051,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13051,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13051,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13053,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13053,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13053,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13053,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13053,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13053,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13055,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
13097,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13097,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13097,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13097,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13097,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
13097,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1390,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1391,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1393,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14110,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14134,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
14264,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14264,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14264,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14264,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14264,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14264,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
14274,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14274,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14274,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14274,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14274,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14274,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
14289,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1432,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1434,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1435,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1438,FALSE,Europe,default_filled,TRUE,observed_events_only,FALSE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1439,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ec;cc,fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1440,TRUE,Europe,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ec;cc,spd;fi;fc;ec;cc,temp_annual;temp_cold;prec_summer;prec_win,ei;es;weak;strong;medium;bi;no_impact,bi
1443,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1443,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1443,TRUE,Latin America,observed_events,TRUE,as_coded,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1443,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,events,weak;strong,weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1443,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1443,TRUE,Latin America,observed_events,TRUE,observed_events_only,TRUE,spd_events,weak;strong,spd;weak;strong,temp_annual;temp_cold;prec_summer;prec_win,fi;fc;ei;ec;cc;es;medium;bi;no_impact,no_impact
1444,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1444,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1444,TRUE,Asia,observed_events,TRUE,as_coded,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1444,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,events,fi;fc;ei,fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1444,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1444,TRUE,Asia,observed_events,TRUE,observed_events_only,TRUE,spd_events,fi;fc;ei,spd;fi;fc;ei,temp_annual;temp_cold;prec_summer;prec_win,ec;cc;es;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,as_coded,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd,,spd,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1445,TRUE,North America,observed_events,TRUE,observed_events_only,TRUE,spd_events,fc;es,spd;fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
1448,TRUE,North America,observed_events,TRUE,as_coded,TRUE,events,fc;es,fc;es,temp_annual;temp_cold;prec_summer;prec_win,fi;ei;ec;cc;weak;strong;medium;bi;no_impact,bi
