analysis_scope,cohort,dataset_id,region,climatezone,status__events,status__spd,status__spd_events,total_adjusted_r_squared__events,total_adjusted_r_squared__spd,total_adjusted_r_squared__spd_events,human__events,human__spd,human__spd_events,climate__events,climate__spd,climate__spd_events,time__events,time__spd,time__spd_events,signed_difference__events,signed_difference__spd,signed_difference__spd_events,signed_balance__events,signed_balance__spd,signed_balance__spd_events,zero_balance__events,zero_balance__spd,zero_balance__spd_events,unique_adjusted_r2_pure_human__events,unique_adjusted_r2_pure_human__spd,unique_adjusted_r2_pure_human__spd_events,unique_adjusted_r2_pure_climate__events,unique_adjusted_r2_pure_climate__spd,unique_adjusted_r2_pure_climate__spd_events,unique_adjusted_r2_pure_time__events,unique_adjusted_r2_pure_time__spd,unique_adjusted_r2_pure_time__spd_events,signed_ranking__events,signed_ranking__spd,signed_ranking__spd_events,zero_ranking__events,zero_ranking__spd,zero_ranking__spd_events,total_adjusted_r_squared__spd_events_minus_spd,total_adjusted_r_squared__events_minus_spd,human__spd_events_minus_spd,human__events_minus_spd,climate__spd_events_minus_spd,climate__events_minus_spd,time__spd_events_minus_spd,time__events_minus_spd,signed_difference__spd_events_minus_spd,signed_difference__events_minus_spd,signed_balance__spd_events_minus_spd,signed_balance__events_minus_spd,zero_balance__spd_events_minus_spd,zero_balance__events_minus_spd,unique_adjusted_r2_pure_human__spd_events_minus_spd,unique_adjusted_r2_pure_human__events_minus_spd,unique_adjusted_r2_pure_climate__spd_events_minus_spd,unique_adjusted_r2_pure_climate__events_minus_spd,unique_adjusted_r2_pure_time__spd_events_minus_spd,unique_adjusted_r2_pure_time__events_minus_spd,signed_ranking__spd_events_vs_spd_reversal,signed_ranking__events_vs_spd_reversal,zero_ranking__spd_events_vs_spd_reversal,zero_ranking__events_vs_spd_reversal,estimable__spd,estimable__spd_events,estimable__events,three_way_estimable,estimability_change__spd_events_vs_spd,estimability_change__events_vs_spd,age,human_climate_only_balance__events,human_climate_only_balance__spd,human_climate_only_balance__spd_events,controlled_human__events,controlled_human__spd,controlled_human__spd_events,controlled_climate__events,controlled_climate__spd,controlled_climate__spd_events,controlled_balance__events,controlled_balance__spd,controlled_balance__spd_events,zero_allocation_human__events,zero_allocation_human__spd,zero_allocation_human__spd_events,zero_allocation_climate__events,zero_allocation_climate__spd,zero_allocation_climate__spd_events,zero_allocation_space__events,zero_allocation_space__spd,zero_allocation_space__spd_events,unique_adjusted_r2_pure_space__events,unique_adjusted_r2_pure_space__spd,unique_adjusted_r2_pure_space__spd_events,controlled_ranking__events,controlled_ranking__spd,controlled_ranking__spd_events,human_climate_only_ranking__events,human_climate_only_ranking__spd,human_climate_only_ranking__spd_events,human_climate_only_balance__spd_events_minus_spd,human_climate_only_balance__events_minus_spd,controlled_human__spd_events_minus_spd,controlled_human__events_minus_spd,controlled_climate__spd_events_minus_spd,controlled_climate__events_minus_spd,controlled_balance__spd_events_minus_spd,controlled_balance__events_minus_spd,zero_allocation_human__spd_events_minus_spd,zero_allocation_human__events_minus_spd,zero_allocation_climate__spd_events_minus_spd,zero_allocation_climate__events_minus_spd,zero_allocation_space__spd_events_minus_spd,zero_allocation_space__events_minus_spd,unique_adjusted_r2_pure_space__spd_events_minus_spd,unique_adjusted_r2_pure_space__events_minus_spd,controlled_ranking__spd_events_vs_spd_reversal,controlled_ranking__events_vs_spd_reversal,human_climate_only_ranking__spd_events_vs_spd_reversal,human_climate_only_ranking__events_vs_spd_reversal,aggregation_level,profile,adjusted_balance__spd,adjusted_balance__spd_events,adjusted_balance__events,n_records__spd,n_records__spd_events,n_records__events,weight_sum__spd,weight_sum__spd_events,weight_sum__events,ranking__spd,ranking__spd_events,ranking__events,adjusted_balance__spd_events_minus_spd,adjusted_balance__events_minus_spd,n_records__spd_events_minus_spd,n_records__events_minus_spd,weight_sum__spd_events_minus_spd,weight_sum__events_minus_spd,ranking__spd_events_vs_spd_reversal,ranking__events_vs_spd_reversal
dataset,as_coded,25372,Europe,Temperate_Without_dry_season,rank_deficient,estimated,rank_deficient,NA,0.622,NA,NA,0.0446,NA,NA,0.2247,NA,NA,0.3526,NA,NA,-0.1801,NA,NA,-0.28954983922829586,NA,NA,-0.668770887486075,NA,NA,0.015251199754578892,NA,NA,0.08333889419240359,NA,NA,0.15535442296541857,NA,NA,climate,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,46544,Europe,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.567,0.567,NA,0.0509,0.0509,NA,0.3311,0.3311,NA,0.1846,0.1846,NA,-0.2802,-0.2802,NA,-0.4941798941798942,-0.4941798941798942,NA,-0.7335078534031414,-0.7335078534031414,NA,0.1194757511932133,0.1194757511932133,NA,0.32353642316686915,0.32353642316686915,NA,0.1685929806336508,0.1685929806336508,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,982,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.543,0.543,NA,0.0508,0.0508,NA,0.2073,0.2073,NA,0.2852,0.2852,NA,-0.15650000000000003,-0.15650000000000003,NA,-0.28821362799263356,-0.28821362799263356,NA,-0.6063541263076329,-0.6063541263076329,NA,0.004267900276288206,0.004267900276288206,NA,0.014889164076770545,0.014889164076770545,NA,0.10394876818498666,0.10394876818498666,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,26448,Europe,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.634,0.634,NA,0.1198,0.1198,NA,0.1813,0.1813,NA,0.3326,0.3326,NA,-0.061499999999999985,-0.061499999999999985,NA,-0.09700315457413247,-0.09700315457413247,NA,-0.20425107937562267,-0.20425107937562267,NA,0.06152643867203633,0.06152643867203633,NA,0.05396674311394456,0.05396674311394456,NA,0.2528200888931892,0.2528200888931892,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,4042,Europe,Cold_Without_dry_season_Warm_Summer,estimated,estimated,insufficient_residual_df,0.894,0.742,NA,0.3298,0.2085,NA,0.2086,0.1875,NA,0.3552,0.3463,NA,0.12119999999999997,0.02099999999999999,NA,0.1355704697986577,0.028301886792452817,NA,0.22511144130757796,0.053030303030303004,NA,0.1586835631191602,0.007479879991812988,NA,0.24108064589111744,0.13249212351244044,NA,0.19754330445892776,0.1134081719593959,NA,human,human,NA,human,human,NA,NA,0.15200000000000002,NA,0.12129999999999999,NA,0.021100000000000008,NA,0.008900000000000019,NA,0.10019999999999998,NA,0.10726858300620487,NA,0.17208113827727495,NA,0.15120368312734722,NA,0.108588522378677,NA,0.08413513249953186,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,3487,North America,Cold_Without_dry_season_Hot_Summer,missing_predictor_group,estimated,estimated,NA,0.297,0.297,NA,-0.0386,-0.0386,NA,0.1602,0.1602,NA,0.175,0.175,NA,-0.1988,-0.1988,NA,-0.6693602693602694,-0.6693602693602694,NA,-1,-1,NA,-0.05070836703853476,-0.05070836703853476,NA,-0.010755022343760134,-0.010755022343760134,NA,0.022083764085011892,0.022083764085011892,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,21675,Latin America,Tropical,missing_predictor_group,estimated,estimated,NA,0.66,0.66,NA,0.197,0.197,NA,0.1649,0.1649,NA,0.2981,0.2981,NA,0.03210000000000002,0.03210000000000002,NA,0.04863636363636366,0.04863636363636366,NA,0.08869853550704619,0.08869853550704619,NA,-0.019385110117062787,-0.019385110117062787,NA,0.005633095530619858,0.005633095530619858,NA,0.08426132826780375,0.08426132826780375,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,26499,Europe,Polar,missing_predictor_group,estimated,estimated,NA,0.143,0.143,NA,0.1401,0.1401,NA,-0.0029,-0.0029,NA,0.0059,0.0059,NA,0.14300000000000002,0.14300000000000002,NA,1.0000000000000002,1.0000000000000002,NA,1,1,NA,0.0878850690712153,0.0878850690712153,NA,-0.08641662655427851,-0.08641662655427851,NA,-0.02962649907278536,-0.02962649907278536,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,24840,Europe,Temperate_Without_dry_season,insufficient_residual_df,estimated,insufficient_residual_df,NA,0.484,NA,NA,0.2176,NA,NA,0.0312,NA,NA,0.2349,NA,NA,0.18639999999999998,NA,NA,0.38512396694214873,NA,NA,0.7491961414790996,NA,NA,0.08875047084244014,NA,NA,-0.029320335192208113,NA,NA,0.06937672594538247,NA,NA,human,NA,NA,human,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,2395,Latin America,Tropical,estimated,estimated,insufficient_residual_df,0.447,0.329,NA,0.0519,0.069,NA,0.0827,0.0084,NA,0.3124,0.2513,NA,-0.030799999999999994,0.06060000000000001,NA,-0.06890380313199104,0.18419452887537996,NA,-0.22882615156017827,0.7829457364341085,NA,0.026156072213674997,-0.0921180685299221,NA,0.05003402985711414,-0.10260681511596004,NA,0.23565122591963905,0.10963257915205671,NA,climate,human,NA,climate,human,NA,NA,0.118,NA,-0.017100000000000004,NA,0.07429999999999999,NA,0.06109999999999999,NA,-0.09140000000000001,NA,-0.253098332007371,NA,-1.0117718879942867,NA,0.1182741407435971,NA,0.15264084497307417,NA,0.12601864676758234,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,45347,Europe,Polar,missing_predictor_group,estimated,estimated,NA,0.526,0.526,NA,0.0355,0.0355,NA,0.2856,0.2856,NA,0.2049,0.2049,NA,-0.25010000000000004,-0.25010000000000004,NA,-0.4754752851711027,-0.4754752851711027,NA,-0.7788850825288074,-0.7788850825288074,NA,0.014409685231431046,0.014409685231431046,NA,0.09655650625216905,0.09655650625216905,NA,-0.0021813139622812727,-0.0021813139622812727,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,15922,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.568,0.568,NA,0.1127,0.1127,NA,0.3114,0.3114,NA,0.1435,0.1435,NA,-0.19870000000000002,-0.19870000000000002,NA,-0.3498239436619719,-0.3498239436619719,NA,-0.4685215751002122,-0.4685215751002122,NA,-0.03699569238500222,-0.03699569238500222,NA,0.18844356320897193,0.18844356320897193,NA,0.016641059438009198,0.016641059438009198,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,1010,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.372,0.372,NA,0.0768,0.0768,NA,0.0662,0.0662,NA,0.2293,0.2293,NA,0.010599999999999998,0.010599999999999998,NA,0.028494623655913973,0.028494623655913973,NA,0.07412587412587412,0.07412587412587412,NA,-0.0677761748273521,-0.0677761748273521,NA,-0.12144135369279496,-0.12144135369279496,NA,0.02506948916304741,0.02506948916304741,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,14944,North America,Cold_Dry_Summer,missing_predictor_group,estimated,estimated,NA,0.615,0.615,NA,0.4374,0.4374,NA,0.1117,0.1117,NA,0.0656,0.0656,NA,0.3257,0.3257,NA,0.5295934959349593,0.5295934959349593,NA,0.5931524312511381,0.5931524312511381,NA,0.3427930504568255,0.3427930504568255,NA,0.02140708472887709,0.02140708472887709,NA,0.00897943097863374,0.00897943097863374,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,17402,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.311,0.311,NA,0.0885,0.0885,NA,0.0819,0.0819,NA,0.1409,0.1409,NA,0.006599999999999995,0.006599999999999995,NA,0.021221864951768473,0.021221864951768473,NA,0.03873239436619715,0.03873239436619715,NA,0.1318673325008206,0.1318673325008206,NA,0.04773252055568866,0.04773252055568866,NA,0.06389505155601838,0.06389505155601838,NA,human,human,NA,human,human,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,234,North America,Cold_Dry_Summer,missing_predictor_group,estimated,estimated,NA,0.56,0.56,NA,0.0474,0.0474,NA,0.2982,0.2982,NA,0.2148,0.2148,NA,-0.2508,-0.2508,NA,-0.44785714285714284,-0.44785714285714284,NA,-0.7256944444444444,-0.7256944444444444,NA,0.0244376433177248,0.0244376433177248,NA,0.2280330626885294,0.2280330626885294,NA,0.13393119859182157,0.13393119859182157,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,16081,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.274,0.274,NA,-0.0342,-0.0342,NA,0.217,0.217,NA,0.0912,0.0912,NA,-0.2512,-0.2512,NA,-0.9167883211678831,-0.9167883211678831,NA,-1,-1,NA,-0.08114488757216753,-0.08114488757216753,NA,0.08205415505500313,0.08205415505500313,NA,-0.021309342355818828,-0.021309342355818828,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,41421,Europe,Temperate_Without_dry_season,rank_deficient,estimated,rank_deficient,NA,0.489,NA,NA,0.023,NA,NA,0.3704,NA,NA,0.0954,NA,NA,-0.3474,NA,NA,-0.7104294478527607,NA,NA,-0.8830706659888153,NA,NA,0.05059926938046655,NA,NA,0.40520738929069255,NA,NA,0.11654174768970926,NA,NA,climate,NA,NA,climate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,1451,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.379,0.379,NA,0.0662,0.0662,NA,0.1143,0.1143,NA,0.1984,0.1984,NA,-0.048100000000000004,-0.048100000000000004,NA,-0.12691292875989446,-0.12691292875989446,NA,-0.26648199445983384,-0.26648199445983384,NA,0.028054543634677187,0.028054543634677187,NA,-0.04249061222211237,-0.04249061222211237,NA,0.020915243094335234,0.020915243094335234,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,785,North America,Cold_Without_dry_season_Warm_Summer,missing_predictor_group,estimated,estimated,NA,0.619,0.619,NA,0.1442,0.1442,NA,0.2743,0.2743,NA,0.2005,0.2005,NA,-0.1301,-0.1301,NA,-0.21017770597738286,-0.21017770597738286,NA,-0.3108721624850657,-0.3108721624850657,NA,-0.024829353437919588,-0.024829353437919588,NA,0.03073617993674449,0.03073617993674449,NA,-0.011932407696230385,-0.011932407696230385,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
dataset,as_coded,2311,North America,Cold_Without_dry_season_Cold_Summer,missing_predictor_group,estimated,estimated,NA,0.737,0.737,NA,0.0472,0.0472,NA,0.4588,0.4588,NA,0.2305,0.2305,NA,-0.41159999999999997,-0.41159999999999997,NA,-0.5584803256445047,-0.5584803256445047,NA,-0.8134387351778656,-0.8134387351778656,NA,0.03254509205035139,0.03254509205035139,NA,0.3107829556510455,0.3107829556510455,NA,0.06718399571160072,0.06718399571160072,NA,climate,climate,NA,climate,climate,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
