sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,baseline_balance,absolute_deviation
thinning,NA,250,80,region,signed,-0.5871506415890315,61,7,22.756,Latin America,All,climate,-0.5761872224120259,0.010963419177005607
thinning,NA,250,80,region,signed,-0.4754012583461736,347,8,124.608,North America,All,climate,-0.4670971615124708,0.008304096833702757
thinning,NA,250,80,region,signed,-0.5333368233692807,23,6,9.551,Oceania,All,climate,-0.37655536529680367,0.156781458072477
thinning,NA,250,80,region_climatezone,signed,-0.5800100033344447,19,1,5.998,Asia,Arid,climate,-0.5800100033344447,0
thinning,NA,250,80,region_climatezone,signed,-1.126734842951059,4,1,1.369,Asia,Cold_Dry_Summer,climate,-1.126734842951059,0
thinning,NA,250,80,region_climatezone,signed,-0.7646891607959462,21,1,8.091,Asia,Cold_Dry_Winter,climate,-0.7646891607959462,0
thinning,NA,250,80,region_climatezone,signed,-0.8277339642481598,9,1,3.8040000000000003,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8277339642481598,0
thinning,NA,250,80,region_climatezone,signed,0.009259259259259203,1,1,0.216,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009259259259259203,0
thinning,NA,250,80,region_climatezone,signed,-0.777512297962052,15,1,5.692,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7877854846895619,0.010273186727509875
thinning,NA,250,80,region_climatezone,signed,-0.6596424384525206,10,1,3.412,Asia,Polar,climate,-0.6596424384525206,0
thinning,NA,250,80,region_climatezone,signed,-0.930811232449298,4,1,1.282,Asia,Temperate_Dry_Summer,climate,-1.0125202374527793,0.08170900500348133
thinning,NA,250,80,region_climatezone,signed,0.025888594164456248,5,1,1.8849999999999998,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0.018297089419765773
thinning,NA,250,80,region_climatezone,signed,-0.781316660536962,6,1,2.719,Asia,Temperate_Without_dry_season,climate,-0.8193251533742331,0.038008492837271035
thinning,NA,250,80,region_climatezone,signed,-1.0812532366649406,6,1,1.931,Europe,Arid,climate,-1.0722855935783693,0.008967643086571275
thinning,NA,250,80,region_climatezone,signed,-0.6625,3,1,1.552,Europe,Cold_Dry_Summer,climate,-0.6625,0
thinning,NA,250,80,region_climatezone,signed,-0.6268277376843426,53,1,19.122,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6500885065681189,0.02326076888377626
thinning,NA,250,80,region_climatezone,signed,-0.6552722138886438,71,1,22.666,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6510013065175951,0.004270907371048627
thinning,NA,250,80,region_climatezone,signed,-0.7306026916325337,13,1,5.127,Europe,Polar,climate,-0.6662854349951124,0.06431725663742127
thinning,NA,250,80,region_climatezone,signed,-0.6676690029391815,14,1,4.423,Europe,Temperate_Dry_Summer,climate,-0.6676690029391815,0
thinning,NA,250,80,region_climatezone,signed,-0.3418021429891003,55,1,21.652,Europe,Temperate_Without_dry_season,climate,-0.33982598208132325,0.001976160907777025
thinning,NA,250,80,region_climatezone,signed,-0.4712699514226232,5,1,1.441,Latin America,Arid,climate,-0.4712699514226232,0
thinning,NA,250,80,region_climatezone,signed,-0.8982222222222221,2,1,0.675,Latin America,Cold_Dry_Summer,climate,-0.8982222222222221,0
thinning,NA,250,80,region_climatezone,signed,-0.6370675241157556,19,1,7.775,Latin America,Polar,climate,-0.6357290420789389,0.001338482036816746
thinning,NA,250,80,region_climatezone,signed,-0.9738581146744413,7,1,2.058,Latin America,Temperate_Dry_Summer,climate,-1.0068210526315788,0.03296293795713756
thinning,NA,250,80,region_climatezone,signed,-0.47911646586345374,2,1,0.7470000000000001,Latin America,Temperate_Dry_Winter,climate,-0.47911646586345374,0
thinning,NA,250,80,region_climatezone,signed,-0.6137931034482759,13,1,4.292,Latin America,Temperate_Without_dry_season,climate,-0.48046263345195733,0.13333046999631853
thinning,NA,250,80,region_climatezone,signed,-0.36860263522884884,13,1,5.768,Latin America,Tropical,climate,-0.4130089058524173,0.044406270623568445
thinning,NA,250,80,region_climatezone,signed,-0.267926267281106,16,1,4.34,North America,Arid,climate,-0.267926267281106,0
thinning,NA,250,80,region_climatezone,signed,-0.3422372881355931,32,1,11.8,North America,Cold_Dry_Summer,climate,-0.4033738838616887,0.06113659572609559
thinning,NA,250,80,region_climatezone,signed,-0.6262256606397775,94,1,34.512,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.6006827527348902,0.025542907904887224
thinning,NA,250,80,region_climatezone,signed,-0.41638647525500566,30,1,10.588000000000001,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.44745168770935323,0.03106521245434757
thinning,NA,250,80,region_climatezone,signed,-0.4034179409557815,102,1,38.649,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40774893935612677,0.004330998400345287
thinning,NA,250,80,region_climatezone,signed,-0.749733228374005,32,1,11.433,North America,Polar,climate,-0.7375564516129032,0.012176776761101848
thinning,NA,250,80,region_climatezone,signed,-0.47863622145761653,11,1,3.197,North America,Temperate_Dry_Summer,climate,-0.4226583407671722,0.05597788069044435
thinning,NA,250,80,region_climatezone,signed,-0.2302507681633462,30,1,10.089,North America,Temperate_Without_dry_season,climate,-0.22972326341813543,5.275047452107662e-4
thinning,NA,250,80,region_climatezone,signed,-0.5156521739130435,1,1,0.345,Oceania,Arid,climate,-0.5156521739130435,0
thinning,NA,250,80,region_climatezone,signed,-2.968421052631579,1,1,0.019,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-2.968421052631579,0
thinning,NA,250,80,region_climatezone,signed,-0.6820143884892086,1,1,0.139,Oceania,Temperate_Dry_Summer,climate,-0.6820143884892086,0
thinning,NA,250,80,region_climatezone,signed,-0.31022727272727274,1,1,0.264,Oceania,Temperate_Dry_Winter,climate,-0.31022727272727274,0
thinning,NA,250,80,region_climatezone,signed,-0.5801845280340667,15,1,7.045,Oceania,Temperate_Without_dry_season,climate,-0.3824903066619669,0.19769422137209985
thinning,NA,250,80,region_climatezone,signed,-0.34243818286371475,4,1,1.7389999999999999,Oceania,Tropical,climate,-0.34243818286371475,0
thinning,NA,250,80,overall,zero_truncated,-0.5273191194691615,740,38,272.0677,All,All,climate,-0.5124720067291967,0.014847112739964863
thinning,NA,250,80,region,zero_truncated,-0.6844923311520613,94,10,34.8879,Asia,All,climate,-0.6912613828177492,0.006769051665687864
thinning,NA,250,80,region,zero_truncated,-0.5555958503246515,215,7,77.7603,Europe,All,climate,-0.5570673848516587,0.0014715345270072122
thinning,NA,250,80,region,zero_truncated,-0.5511541517253227,61,7,23.2855,Latin America,All,climate,-0.5415668934998014,0.009587258225521311
thinning,NA,250,80,region,zero_truncated,-0.4638077553284159,347,8,126.3931,North America,All,climate,-0.45752601614291005,0.006281739185505841
thinning,NA,250,80,region,zero_truncated,-0.5057746204149515,23,6,9.7409,Oceania,All,climate,-0.36356574499800554,0.14220887541694593
thinning,NA,250,80,region_climatezone,zero_truncated,-0.5570161025303976,19,1,6.086,Asia,Arid,climate,-0.5570161025303976,0
thinning,NA,250,80,region_climatezone,zero_truncated,-1,4,1,1.4558,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.7403908278577612,21,1,8.2031,Asia,Cold_Dry_Winter,climate,-0.7403908278577612,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.8109825987287694,9,1,3.8388,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8109825987287694,0
thinning,NA,250,80,region_climatezone,zero_truncated,0.009276437847866362,1,1,0.21560000000000001,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009276437847866362,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.7763268744734625,15,1,5.6975999999999996,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7848278656693738,0.0085009911959113
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6312894213876328,10,1,3.4721,Asia,Polar,climate,-0.6312894213876328,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.8832749961954041,4,1,1.3142,Asia,Temperate_Dry_Summer,climate,-0.9209767154337524,0.03770171923834831
thinning,NA,250,80,region_climatezone,zero_truncated,0.02589134125636673,5,1,1.8848000000000003,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0.018299836511676257
thinning,NA,250,80,region_climatezone,zero_truncated,-0.7805066362733925,6,1,2.7199,Asia,Temperate_Without_dry_season,climate,-0.8170899843745213,0.03658334810112884
thinning,NA,250,80,region_climatezone,zero_truncated,-0.9802887695264376,6,1,2.0293,Europe,Arid,climate,-0.9838213881248988,0.0035326185984612124
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6401194940570774,3,1,1.5733000000000001,Europe,Cold_Dry_Summer,climate,-0.6401194940570774,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.5979904143999754,53,1,19.4667,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6171081785201237,0.019117764120148317
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6232303275266123,71,1,23.2317,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6210554945342329,0.0021748329923794163
thinning,NA,250,80,region_climatezone,zero_truncated,-0.730688202247191,13,1,5.1264,Europe,Polar,climate,-0.663897788468093,0.066790413779098
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6694046988164635,14,1,4.5288,Europe,Temperate_Dry_Summer,climate,-0.6694046988164635,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.3352534615049463,55,1,21.804100000000002,Europe,Temperate_Without_dry_season,climate,-0.3337292229334277,0.0015242385715185658
thinning,NA,250,80,region_climatezone,zero_truncated,-0.42961165048543687,5,1,1.4832,Latin America,Arid,climate,-0.42961165048543687,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.8991546789262939,2,1,0.6743,Latin America,Cold_Dry_Summer,climate,-0.8991546789262939,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6197747661767513,19,1,7.858499999999999,Latin America,Polar,climate,-0.6210712323158315,0.001296466139080188
thinning,NA,250,80,region_climatezone,zero_truncated,-0.8332731539989169,7,1,2.2156,Latin America,Temperate_Dry_Summer,climate,-0.8561358414144956,0.02286268741557873
thinning,NA,250,80,region_climatezone,zero_truncated,-0.47918061320123173,2,1,0.7469,Latin America,Temperate_Dry_Winter,climate,-0.47918061320123173,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.571551724137931,13,1,4.408,Latin America,Temperate_Without_dry_season,climate,-0.4435307588216925,0.12802096531623847
thinning,NA,250,80,region_climatezone,zero_truncated,-0.33843024241396846,13,1,5.899,Latin America,Tropical,climate,-0.38438050133200397,0.0459502589180355
thinning,NA,250,80,region_climatezone,zero_truncated,-0.27049545535555164,16,1,4.4887999999999995,North America,Arid,climate,-0.27049545535555164,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.3381855424316451,32,1,11.9121,North America,Cold_Dry_Summer,climate,-0.39664950443308206,0.05846396200143694
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6077813486533375,94,1,35.161,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5846148555971161,0.023166493056221427
thinning,NA,250,80,region_climatezone,zero_truncated,-0.3899611753041577,30,1,10.7921,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.4288192331101643,0.038858057806006596
thinning,NA,250,80,region_climatezone,zero_truncated,-0.39841816282528264,102,1,38.8662,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.40324746733790584,0.0048293045126232
thinning,NA,250,80,region_climatezone,zero_truncated,-0.7227388578907488,32,1,11.6136,North America,Polar,climate,-0.7125939819745354,0.01014487591621338
thinning,NA,250,80,region_climatezone,zero_truncated,-0.47869611462178563,11,1,3.1966,North America,Temperate_Dry_Summer,climate,-0.4251882789416391,0.053507835680146554
thinning,NA,250,80,region_climatezone,zero_truncated,-0.23081822304997732,30,1,10.3627,North America,Temperate_Without_dry_season,climate,-0.23019527652467106,6.22946525306256e-4
thinning,NA,250,80,region_climatezone,zero_truncated,-0.5152041702867072,1,1,0.3453,Oceania,Arid,climate,-0.5152041702867072,0
thinning,NA,250,80,region_climatezone,zero_truncated,-1,1,1,0.0375,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-1,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.6839826839826839,1,1,0.1386,Oceania,Temperate_Dry_Summer,climate,-0.6839826839826839,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.3098751418842225,1,1,0.2643,Oceania,Temperate_Dry_Winter,climate,-0.3098751418842225,0
thinning,NA,250,80,region_climatezone,zero_truncated,-0.5529847421761889,15,1,7.1832,Oceania,Temperate_Without_dry_season,climate,-0.37249783923941227,0.1804869029367766
thinning,NA,250,80,region_climatezone,zero_truncated,-0.31738148984198644,4,1,1.772,Oceania,Tropical,climate,-0.31738148984198644,0
thinning,NA,250,81,overall,signed,-0.5432551346892058,741,38,269.101,All,All,climate,-0.5285855289613305,0.014669605727875346
thinning,NA,250,81,region,signed,-0.7127758816837314,95,10,35.160000000000004,Asia,All,climate,-0.7139507847316411,0.0011749030479096811
thinning,NA,250,81,region,signed,-0.5888263996915427,211,7,75.213,Europe,All,climate,-0.5782751009177085,0.010551298773834206
thinning,NA,250,81,region,signed,-0.5523645634161887,63,7,23.535,Latin America,All,climate,-0.5761872224120259,0.023822658995837243
thinning,NA,250,81,region,signed,-0.4708798046816168,349,8,126.153,North America,All,climate,-0.4670971615124708,0.0037826431691459494
thinning,NA,250,81,region,signed,-0.4910508849557522,23,6,9.04,Oceania,All,climate,-0.37655536529680367,0.11449551965894855
thinning,NA,250,81,region_climatezone,signed,-0.5800100033344447,19,1,5.998,Asia,Arid,climate,-0.5800100033344447,0
thinning,NA,250,81,region_climatezone,signed,-1.126734842951059,4,1,1.369,Asia,Cold_Dry_Summer,climate,-1.126734842951059,0
thinning,NA,250,81,region_climatezone,signed,-0.7481500253421185,20,1,7.892,Asia,Cold_Dry_Winter,climate,-0.7646891607959462,0.01653913545382768
thinning,NA,250,81,region_climatezone,signed,-0.8277339642481598,9,1,3.8040000000000003,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8277339642481598,0
thinning,NA,250,81,region_climatezone,signed,0.009259259259259203,1,1,0.216,Asia,Cold_Without_dry_season_Hot_Summer,human,0.009259259259259203,0
thinning,NA,250,81,region_climatezone,signed,-0.777512297962052,15,1,5.692,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7877854846895619,0.010273186727509875
thinning,NA,250,81,region_climatezone,signed,-0.7099895214809641,9,1,2.863,Asia,Polar,climate,-0.6596424384525206,0.050347083028443484
thinning,NA,250,81,region_climatezone,signed,-1.0125202374527793,5,1,1.853,Asia,Temperate_Dry_Summer,climate,-1.0125202374527793,0
thinning,NA,250,81,region_climatezone,signed,0.007591504744690476,6,1,2.213,Asia,Temperate_Dry_Winter,human,0.007591504744690476,0
thinning,NA,250,81,region_climatezone,signed,-0.8193251533742331,7,1,3.2600000000000002,Asia,Temperate_Without_dry_season,climate,-0.8193251533742331,0
thinning,NA,250,81,region_climatezone,signed,-1.0722855935783693,7,1,2.367,Europe,Arid,climate,-1.0722855935783693,0
thinning,NA,250,81,region_climatezone,signed,-0.6625,3,1,1.552,Europe,Cold_Dry_Summer,climate,-0.6625,0
thinning,NA,250,81,region_climatezone,signed,-0.6302186407536885,49,1,16.877,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.6500885065681189,0.0198698658144304
thinning,NA,250,81,region_climatezone,signed,-0.6308053826069492,75,1,24.895,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.6510013065175951,0.020195923910645952
thinning,NA,250,81,region_climatezone,signed,-0.6811310084825637,13,1,5.305,Europe,Polar,climate,-0.6662854349951124,0.014845573487451302
thinning,NA,250,81,region_climatezone,signed,-0.7739438467593808,12,1,3.811,Europe,Temperate_Dry_Summer,climate,-0.6676690029391815,0.10627484382019925
thinning,NA,250,81,region_climatezone,signed,-0.38312751151622076,52,1,20.406,Europe,Temperate_Without_dry_season,climate,-0.33982598208132325,0.04330152943489751
thinning,NA,250,81,region_climatezone,signed,-0.4712699514226232,5,1,1.441,Latin America,Arid,climate,-0.4712699514226232,0
thinning,NA,250,81,region_climatezone,signed,-0.8982222222222221,2,1,0.675,Latin America,Cold_Dry_Summer,climate,-0.8982222222222221,0
thinning,NA,250,81,region_climatezone,signed,-0.6060987153482083,18,1,7.395,Latin America,Polar,climate,-0.6357290420789389,0.029630326730730627
thinning,NA,250,81,region_climatezone,signed,-0.9839332290036514,7,1,1.917,Latin America,Temperate_Dry_Summer,climate,-1.0068210526315788,0.022887823627927406
thinning,NA,250,81,region_climatezone,signed,-0.47911646586345374,2,1,0.7470000000000001,Latin America,Temperate_Dry_Winter,climate,-0.47911646586345374,0
thinning,NA,250,81,region_climatezone,signed,-0.4714708201892745,14,1,5.072,Latin America,Temperate_Without_dry_season,climate,-0.48046263345195733,0.008991813262682835
thinning,NA,250,81,region_climatezone,signed,-0.4130089058524173,15,1,6.288,Latin America,Tropical,climate,-0.4130089058524173,0
thinning,NA,250,81,region_climatezone,signed,-0.2943622269203665,15,1,4.257,North America,Arid,climate,-0.267926267281106,0.026435959639260487
thinning,NA,250,81,region_climatezone,signed,-0.2038174273858921,31,1,10.845,North America,Cold_Dry_Summer,climate,-0.4033738838616887,0.19955645647579662
thinning,NA,250,81,region_climatezone,signed,-0.5830240995076444,103,1,38.59,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.6006827527348902,0.017658653227245802
