sensitivity_type,omitted_group,distance_km,repetition,aggregation_level,profile,importance_balance,n_records,n_strata,weight_sum,region,climatezone,ranking,unthinned_balance,absolute_deviation
thinning,NA,500,54,overall,zero_truncated,-0.5627686021513884,209,39,50.5627,All,All,climate,-0.4767035948531674,0.08606500729822097
thinning,NA,500,54,region,zero_truncated,-0.6775604734945959,43,10,10.1036,Asia,All,climate,-0.6007264841916491,0.07683398930294683
thinning,NA,500,54,region,zero_truncated,-0.6142332674385766,44,7,10.9771,Europe,All,climate,-0.5205549299021911,0.09367833753638555
thinning,NA,500,54,region,zero_truncated,-0.5060258364759689,28,7,6.2315,Latin America,All,climate,-0.540289631976551,0.03426379550058212
thinning,NA,500,54,region,zero_truncated,-0.5137954606247338,82,8,20.1878,North America,All,climate,-0.42431683537940396,0.08947862524532985
thinning,NA,500,54,region,zero_truncated,-0.43788160773173995,12,7,3.0627,Oceania,All,climate,-0.42363382665782195,0.014247781073917998
thinning,NA,500,54,region_climatezone,zero_truncated,-0.622660261719397,9,1,2.4148,Asia,Arid,climate,-0.5609479064484485,0.06171235527094854
thinning,NA,500,54,region_climatezone,zero_truncated,-1,2,1,0.7312,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.5958236021431516,8,1,1.4558,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.025389177687320075
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7661782008770992,3,1,0.9349000000000001,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.040124711227860654
thinning,NA,500,54,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7280009089359769,8,1,1.7603,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.016398312440770613
thinning,NA,500,54,region_climatezone,zero_truncated,-0.5663484156634842,3,1,0.7227,Asia,Polar,climate,-0.5398557258791704,0.02649268978431374
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7901042822276458,3,1,0.4507,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0.072266444389808
thinning,NA,500,54,region_climatezone,zero_truncated,-0.26271496523966337,2,1,0.5466,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.19126081967166175
thinning,NA,500,54,region_climatezone,zero_truncated,-0.9305526148634342,4,1,0.9446,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.31365144734857286
thinning,NA,500,54,region_climatezone,zero_truncated,-0.8571151984511134,3,1,0.5165,Europe,Arid,climate,-0.9195247860830209,0.062409587631907515
thinning,NA,500,54,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.6974826523944362,13,1,3.2137000000000002,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.12012572105361952
thinning,NA,500,54,region_climatezone,zero_truncated,-0.5082822692231667,9,1,2.5295,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.05012480237494532
thinning,NA,500,54,region_climatezone,zero_truncated,-0.47887120115774245,5,1,1.382,Europe,Polar,climate,-0.5515808153925186,0.07270961423477612
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7599515053546171,4,1,0.9898,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.16154502845427654
thinning,NA,500,54,region_climatezone,zero_truncated,-0.5211991850198894,9,1,2.0614,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.15048524741818448
thinning,NA,500,54,region_climatezone,zero_truncated,-0.43771043771043766,4,1,0.594,Latin America,Arid,climate,-0.33869616222557397,0.09901427548486369
thinning,NA,500,54,region_climatezone,zero_truncated,-0.6697892271662763,2,1,0.3416,Latin America,Cold_Dry_Summer,climate,-0.6697892271662763,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.44565924768970455,6,1,1.5366,Latin America,Polar,climate,-0.6065492433639297,0.16088999567422513
thinning,NA,500,54,region_climatezone,zero_truncated,-0.8294339622641509,3,1,0.795,Latin America,Temperate_Dry_Summer,climate,-0.8191655394860056,0.010268422778145325
thinning,NA,500,54,region_climatezone,zero_truncated,-0.3694807488519958,2,1,0.5662,Latin America,Temperate_Dry_Winter,climate,-0.3694807488519958,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.6611656087709176,5,1,0.8664999999999999,Latin America,Temperate_Without_dry_season,climate,-0.6112840246731934,0.04988158409772414
thinning,NA,500,54,region_climatezone,zero_truncated,-0.35139723165317316,6,1,1.5316,Latin America,Tropical,climate,-0.3323388759706927,0.019058355682480432
thinning,NA,500,54,region_climatezone,zero_truncated,-0.2977938711191578,9,1,1.4913,North America,Arid,climate,-0.2069857262804366,0.09080814483872118
thinning,NA,500,54,region_climatezone,zero_truncated,-0.5864097439571628,10,1,2.6519,North America,Cold_Dry_Summer,climate,-0.33555022950181745,0.2508595144553454
thinning,NA,500,54,region_climatezone,zero_truncated,-0.6372986462981169,22,1,5.2892,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.5480167937244503,0.08928185257366661
thinning,NA,500,54,region_climatezone,zero_truncated,-0.543227665706052,4,1,0.8328,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.41807790961045194,0.12514975609560003
thinning,NA,500,54,region_climatezone,zero_truncated,-0.37390236741666,13,1,3.7467,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.375860025439408,0.001957658022747999
thinning,NA,500,54,region_climatezone,zero_truncated,-0.694866191787042,14,1,3.5237000000000003,North America,Polar,climate,-0.7392123018986348,0.04434611011159284
thinning,NA,500,54,region_climatezone,zero_truncated,0.07959994519797234,3,1,0.7299,North America,Temperate_Dry_Summer,human,-0.0406641407437797,0.12026408594175203
thinning,NA,500,54,region_climatezone,zero_truncated,-0.39468345211465433,7,1,1.9223000000000001,North America,Temperate_Without_dry_season,climate,-0.2849129215315374,0.10977053058311692
thinning,NA,500,54,region_climatezone,zero_truncated,-0.41405932547744817,1,1,0.24609999999999999,Oceania,Arid,climate,-0.41405932547744817,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7595307917888563,1,1,0.0341,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.7595307917888563,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.3751263902932255,1,1,0.29669999999999996,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.07461459403905447,0.300511796254171
thinning,NA,500,54,region_climatezone,zero_truncated,-0.7936726272352133,1,1,0.14539999999999997,Oceania,Temperate_Dry_Summer,climate,-0.7936726272352133,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.02277904328018225,1,1,0.1756,Oceania,Temperate_Dry_Winter,climate,-0.02277904328018225,0
thinning,NA,500,54,region_climatezone,zero_truncated,-0.2633057154893976,4,1,1.4242,Oceania,Temperate_Without_dry_season,climate,-0.4390901106099177,0.17578439512052013
thinning,NA,500,54,region_climatezone,zero_truncated,-0.8204158790170132,3,1,0.7406,Oceania,Tropical,climate,-0.5019181585677749,0.3184977204492383
thinning,NA,500,55,overall,signed,-0.30692396503381164,216,39,90.94500000000001,All,All,climate,-0.2831586544625833,0.023765310571228326
thinning,NA,500,55,region,signed,-0.35412264584290304,44,10,17.416,Asia,All,climate,-0.36401346480067853,0.009890818957775493
thinning,NA,500,55,region,signed,-0.3560842084307968,45,7,20.093,Europe,All,climate,-0.2917575194770737,0.06432668895372312
thinning,NA,500,55,region,signed,-0.26988500424480977,29,7,12.957,Latin America,All,climate,-0.33702578705900965,0.06714078281419988
thinning,NA,500,55,region,signed,-0.2718140673479263,86,8,35.131,North America,All,climate,-0.25809641479910733,0.01371765254881896
thinning,NA,500,55,region,signed,-0.2888930441286462,12,7,5.348,Oceania,All,climate,-0.26128185648180124,0.027611187646844948
thinning,NA,500,55,region_climatezone,signed,-0.32287480680061825,8,1,2.588,Asia,Arid,climate,-0.3649708360337006,0.042096029233082366
thinning,NA,500,55,region_climatezone,signed,-0.3748175182481752,2,1,0.548,Asia,Cold_Dry_Summer,climate,-0.5931665649786455,0.2183490467304703
thinning,NA,500,55,region_climatezone,signed,-0.39723618090452256,8,1,3.184,Asia,Cold_Dry_Winter,climate,-0.3860237682594702,0.01121241264505235
thinning,NA,500,55,region_climatezone,signed,-0.47797783933518,4,1,2.1660000000000004,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.5073347662547018,0.029356926919521742
thinning,NA,500,55,region_climatezone,signed,0.16045627376425856,1,1,0.263,Asia,Cold_Without_dry_season_Hot_Summer,human,0.16045627376425856,0
thinning,NA,500,55,region_climatezone,signed,-0.5080757726819541,8,1,3.009,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.41254848719937937,0.09552728548257478
thinning,NA,500,55,region_climatezone,signed,-0.19353932584269665,4,1,1.78,Asia,Polar,climate,-0.3160415610745058,0.12250223523180917
thinning,NA,500,55,region_climatezone,signed,-0.3165210484511517,3,1,1.259,Asia,Temperate_Dry_Summer,climate,-0.3458020050125313,0.02928095656137958
thinning,NA,500,55,region_climatezone,signed,-0.15745614035087716,2,1,0.912,Asia,Temperate_Dry_Winter,climate,-0.044285714285714275,0.11317042606516288
thinning,NA,500,55,region_climatezone,signed,-0.2654364381956648,4,1,1.707,Asia,Temperate_Without_dry_season,climate,-0.3691213180229655,0.10368487982730068
thinning,NA,500,55,region_climatezone,signed,-0.49907663896583565,3,1,1.083,Europe,Arid,climate,-0.5403057419835944,0.04122910301775873
thinning,NA,500,55,region_climatezone,signed,-0.5421245421245421,1,1,0.546,Europe,Cold_Dry_Summer,climate,-0.5421245421245421,0
thinning,NA,500,55,region_climatezone,signed,-0.4037113017530772,13,1,5.362,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.3158885412303826,0.08782276052269455
thinning,NA,500,55,region_climatezone,signed,-0.30324675324675326,10,1,4.928,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.30475901206937894,0.0015122588226256783
thinning,NA,500,55,region_climatezone,signed,-0.3099609375,5,1,2.56,Europe,Polar,climate,-0.2810317833098481,0.02892915419015185
thinning,NA,500,55,region_climatezone,signed,-0.44935940660822654,4,1,1.483,Europe,Temperate_Dry_Summer,climate,-0.3462449255751015,0.10311448103312504
thinning,NA,500,55,region_climatezone,signed,-0.29031711450012104,9,1,4.131,Europe,Temperate_Without_dry_season,climate,-0.2235543675511305,0.06676274694899054
thinning,NA,500,55,region_climatezone,signed,-0.22098009188361406,4,1,1.306,Latin America,Arid,climate,-0.20252690687880207,0.018453185004811995
thinning,NA,500,55,region_climatezone,signed,-0.31910739191073917,2,1,0.717,Latin America,Cold_Dry_Summer,climate,-0.31910739191073917,0
thinning,NA,500,55,region_climatezone,signed,-0.2859072225484439,7,1,3.406,Latin America,Polar,climate,-0.4060151802656547,0.12010795771721078
thinning,NA,500,55,region_climatezone,signed,-0.589992475545523,3,1,1.329,Latin America,Temperate_Dry_Summer,climate,-0.5460759493670886,0.043916526178434445
thinning,NA,500,55,region_climatezone,signed,-0.21195542046605878,2,1,0.987,Latin America,Temperate_Dry_Winter,climate,-0.21195542046605878,0
thinning,NA,500,55,region_climatezone,signed,-0.3339936965330932,5,1,2.221,Latin America,Temperate_Without_dry_season,climate,-0.34384168704156487,0.009847990508471682
thinning,NA,500,55,region_climatezone,signed,-0.09047141424272818,6,1,2.991,Latin America,Tropical,climate,-0.20289893617021273,0.11242752192748455
thinning,NA,500,55,region_climatezone,signed,-0.2523824959481361,9,1,3.085,North America,Arid,climate,-0.09695403359793242,0.1554284623502037
thinning,NA,500,55,region_climatezone,signed,-0.19383656509695293,11,1,4.332,North America,Cold_Dry_Summer,climate,-0.19629223562244594,0.0024556705254930034
thinning,NA,500,55,region_climatezone,signed,-0.2857941437444543,24,1,11.27,North America,Cold_Without_dry_season_Cold_Summer,climate,-0.3209002701449831,0.03510612640052885
thinning,NA,500,55,region_climatezone,signed,-0.39656616415410384,3,1,1.194,North America,Cold_Without_dry_season_Hot_Summer,climate,-0.258062029563798,0.13850413459030586
thinning,NA,500,55,region_climatezone,signed,-0.3096119929453263,14,1,5.67,North America,Cold_Without_dry_season_Warm_Summer,climate,-0.24718482540730438,0.06242716753802194
thinning,NA,500,55,region_climatezone,signed,-0.3970161455139996,14,1,4.893,North America,Polar,climate,-0.4256883067336428,0.028672161219643166
thinning,NA,500,55,region_climatezone,signed,-0.203014553014553,2,1,0.962,North America,Temperate_Dry_Summer,climate,0.013522825150732137,0.21653737816528515
thinning,NA,500,55,region_climatezone,signed,-0.09208053691275166,9,1,3.725,North America,Temperate_Without_dry_season,climate,-0.1578478914738199,0.06576735456106823
thinning,NA,500,55,region_climatezone,signed,-0.23106575963718817,1,1,0.441,Oceania,Arid,climate,-0.23106575963718817,0
thinning,NA,500,55,region_climatezone,signed,-0.18768115942028984,1,1,0.138,Oceania,Cold_Without_dry_season_Cold_Summer,climate,-0.18768115942028984,0
thinning,NA,500,55,region_climatezone,signed,-0.17417840375586852,1,1,0.639,Oceania,Cold_Without_dry_season_Warm_Summer,climate,-0.030684699915469144,0.14349370384039936
thinning,NA,500,55,region_climatezone,signed,-0.5269406392694064,1,1,0.219,Oceania,Temperate_Dry_Summer,climate,-0.5269406392694064,0
thinning,NA,500,55,region_climatezone,signed,-0.012820512820512832,1,1,0.312,Oceania,Temperate_Dry_Winter,climate,-0.012820512820512832,0
thinning,NA,500,55,region_climatezone,signed,-0.27348377997179124,4,1,2.127,Oceania,Temperate_Without_dry_season,climate,-0.2920142568153357,0.018530476843544474
thinning,NA,500,55,region_climatezone,signed,-0.4108695652173913,3,1,1.472,Oceania,Tropical,climate,-0.2593905817174515,0.15147898349993982
thinning,NA,500,55,overall,zero_truncated,-0.5284047124266779,216,39,50.4793,All,All,climate,-0.4767035948531674,0.05170111757351048
thinning,NA,500,55,region,zero_truncated,-0.5814506064992762,44,10,10.0165,Asia,All,climate,-0.6007264841916491,0.019275877692372934
thinning,NA,500,55,region,zero_truncated,-0.6367854152027645,45,7,10.3889,Europe,All,climate,-0.5205549299021911,0.11623048530057345
thinning,NA,500,55,region,zero_truncated,-0.4651008565902183,29,7,7.2379999999999995,Latin America,All,climate,-0.540289631976551,0.07518877538633267
thinning,NA,500,55,region,zero_truncated,-0.4676298104754474,86,8,19.8655,North America,All,climate,-0.42431683537940396,0.04331297509604343
thinning,NA,500,55,region,zero_truncated,-0.531174252625909,12,7,2.9703999999999997,Oceania,All,climate,-0.42363382665782195,0.10754042596808705
thinning,NA,500,55,region_climatezone,zero_truncated,-0.43125106576479283,8,1,1.7593,Asia,Arid,climate,-0.5609479064484485,0.12969684068365567
thinning,NA,500,55,region_climatezone,zero_truncated,-1,2,1,0.1777,Asia,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6731977358960005,8,1,1.6077,Asia,Cold_Dry_Winter,climate,-0.6212127798304716,0.05198495606552889
thinning,NA,500,55,region_climatezone,zero_truncated,-0.7953596287703016,4,1,1.293,Asia,Cold_Without_dry_season_Cold_Summer,climate,-0.8063029121049599,0.010943283334658216
thinning,NA,500,55,region_climatezone,zero_truncated,0.2971830985915493,1,1,0.14200000000000002,Asia,Cold_Without_dry_season_Hot_Summer,human,0.2971830985915493,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8117234788149091,8,1,1.8834,Asia,Cold_Without_dry_season_Warm_Summer,climate,-0.7443992213767475,0.06732425743816162
thinning,NA,500,55,region_climatezone,zero_truncated,-0.35345911949685543,4,1,0.954,Asia,Polar,climate,-0.5398557258791704,0.18639660638231498
thinning,NA,500,55,region_climatezone,zero_truncated,-0.6524055268853004,3,1,0.6007,Asia,Temperate_Dry_Summer,climate,-0.7178378378378378,0.06543231095253743
thinning,NA,500,55,region_climatezone,zero_truncated,-0.26271496523966337,2,1,0.5466,Asia,Temperate_Dry_Winter,climate,-0.07145414556800161,0.19126081967166175
thinning,NA,500,55,region_climatezone,zero_truncated,-0.3970154928238761,4,1,1.0520999999999998,Asia,Temperate_Without_dry_season,climate,-0.6169011675148613,0.21988567469098524
thinning,NA,500,55,region_climatezone,zero_truncated,-0.8724727838258165,3,1,0.5787,Europe,Arid,climate,-0.9195247860830209,0.047052002257204406
thinning,NA,500,55,region_climatezone,zero_truncated,-1,1,1,0.2842,Europe,Cold_Dry_Summer,climate,-1,0
thinning,NA,500,55,region_climatezone,zero_truncated,-0.78496205668267,13,1,2.5827999999999998,Europe,Cold_Without_dry_season_Cold_Summer,climate,-0.5773569313408167,0.20760512534185338
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5867955752983189,10,1,2.2962,Europe,Cold_Without_dry_season_Warm_Summer,climate,-0.558407071598112,0.028388503700206957
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5565687030932174,5,1,1.4257,Europe,Polar,climate,-0.5515808153925186,0.004987887700698801
thinning,NA,500,55,region_climatezone,zero_truncated,-0.5616634799235182,4,1,0.8368,Europe,Temperate_Dry_Summer,climate,-0.5984064769003405,0.03674299697682237
thinning,NA,500,55,region_climatezone,zero_truncated,-0.49825959320612284,9,1,2.3845,Europe,Temperate_Without_dry_season,climate,-0.3707139376017049,0.12754565560441794
thinning,NA,500,55,region_climatezone,zero_truncated,-0.43771043771043766,4,1,0.594,Latin America,Arid,climate,-0.33869616222557397,0.09901427548486369
