dataset_id,model_id,total_adjusted_r_squared,human,climate,signed_weight,signed_balance,zero_human,zero_climate,zero_weight,zero_balance,signed_ranking,zero_ranking,long,lat,region,climatezone
1735,analysis=spatial_spd_sensitivity|dataset_id=1735|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.343,0.1838,0.1591,0.343,0.07201166180758017,0.1838,0.1591,0.3429,0.07203266258384369,human,human,-89.41667,43.1,North America,Cold_Without_dry_season_Hot_Summer
22711,analysis=spatial_spd_sensitivity|dataset_id=22711|region=Europe|climatezone=Temperate_Without_dry_season,0.471,0.1756,0.2955,0.471,-0.25456475583864113,0.1756,0.2955,0.47109999999999996,-0.2545107195924432,climate,climate,-5.34361,57.55889,Europe,Temperate_Without_dry_season
24348,analysis=spatial_spd_sensitivity|dataset_id=24348|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.19,-0.0209,0.2112,0.19,-1.221578947368421,0,0.2112,0.2112,-1,climate,climate,2.00833,42.55417,Europe,Cold_Without_dry_season_Cold_Summer
40992,analysis=spatial_spd_sensitivity|dataset_id=40992|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.325,0.0572,0.2676,0.325,-0.6473846153846153,0.0572,0.2676,0.3248,-0.6477832512315271,climate,climate,-71.1813,43.29,North America,Cold_Without_dry_season_Warm_Summer
1786,analysis=spatial_spd_sensitivity|dataset_id=1786|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.247,0.0212,0.226,0.247,-0.8291497975708503,0.0212,0.226,0.2472,-0.8284789644012945,climate,climate,-93.39207,47.97876,North America,Cold_Without_dry_season_Warm_Summer
878,analysis=spatial_spd_sensitivity|dataset_id=878|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.129,0.0908,0.0384,0.129,0.406201550387597,0.0908,0.0384,0.1292,0.4055727554179567,human,human,-99.2976,49.4427,North America,Cold_Without_dry_season_Warm_Summer
44951,analysis=spatial_spd_sensitivity|dataset_id=44951|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.308,3e-4,0.3077,0.308,-0.9980519480519479,3e-4,0.3077,0.308,-0.9980519480519479,climate,climate,20.42349,48.33691,Europe,Cold_Without_dry_season_Warm_Summer
328,analysis=spatial_spd_sensitivity|dataset_id=328|region=North America|climatezone=Temperate_Without_dry_season,0.31,0.1422,0.168,0.31,-0.08322580645161295,0.1422,0.168,0.31020000000000003,-0.08317214700193429,climate,climate,-86.53333,33.5,North America,Temperate_Without_dry_season
40997,analysis=spatial_spd_sensitivity|dataset_id=40997|region=Asia|climatezone=Cold_Dry_Winter,0.318,-0.0079,0.3263,0.318,-1.050943396226415,0,0.3263,0.3263,-1,climate,climate,108.91361,53.95472,Asia,Cold_Dry_Winter
42692,analysis=spatial_spd_sensitivity|dataset_id=42692|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.273,-3e-4,0.2729,0.273,-1.0007326007326007,0,0.2729,0.2729,-1,climate,climate,8.29455,48.66747,Europe,Cold_Without_dry_season_Warm_Summer
1968,analysis=spatial_spd_sensitivity|dataset_id=1968|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.606,0.2455,0.3603,0.606,-0.18943894389438948,0.2455,0.3603,0.6058,-0.1895014856388247,climate,climate,-64.075,46.67361,North America,Cold_Without_dry_season_Warm_Summer
309,analysis=spatial_spd_sensitivity|dataset_id=309|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.379,0.1132,0.2657,0.379,-0.4023746701846966,0.1132,0.2657,0.3789,-0.4024808656637635,climate,climate,-74.68333,43.91667,North America,Cold_Without_dry_season_Warm_Summer
34553,analysis=spatial_spd_sensitivity|dataset_id=34553|region=Oceania|climatezone=Temperate_Without_dry_season,0.528,-0.0561,0.5838,0.528,-1.2119318181818182,0,0.5838,0.5838,-1,climate,climate,145.95589,-41.66993,Oceania,Temperate_Without_dry_season
46730,analysis=spatial_spd_sensitivity|dataset_id=46730|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.254,0.0502,0.204,0.254,-0.6055118110236221,0.0502,0.204,0.2542,-0.6050354051927617,climate,climate,-109.57577,44.96379,North America,Cold_Without_dry_season_Cold_Summer
232,analysis=spatial_spd_sensitivity|dataset_id=232|region=North America|climatezone=Temperate_Without_dry_season,0.467,0.0979,0.369,0.467,-0.5805139186295503,0.0979,0.369,0.4669,-0.5806382523024203,climate,climate,-83.25389,30.62222,North America,Temperate_Without_dry_season
1719,analysis=spatial_spd_sensitivity|dataset_id=1719|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.482,0.1016,0.3805,0.482,-0.5786307053941909,0.1016,0.3805,0.4821,-0.578510682431031,climate,climate,-80.09,45.05,North America,Cold_Without_dry_season_Warm_Summer
41027,analysis=spatial_spd_sensitivity|dataset_id=41027|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.641,0.1891,0.4514,0.641,-0.40920436817472705,0.1891,0.4514,0.6405000000000001,-0.4095238095238095,climate,climate,-73.2597,41.852,North America,Cold_Without_dry_season_Warm_Summer
45728,analysis=spatial_spd_sensitivity|dataset_id=45728|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.115,0.0231,0.0917,0.115,-0.5965217391304348,0.0231,0.0917,0.1148,-0.5975609756097562,climate,climate,7.91361,58.14445,Europe,Cold_Without_dry_season_Warm_Summer
29236,analysis=spatial_spd_sensitivity|dataset_id=29236|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.312,0.03,0.282,0.312,-0.8076923076923077,0.03,0.282,0.31199999999999994,-0.8076923076923078,climate,climate,6.17361,46.56667,Europe,Cold_Without_dry_season_Warm_Summer
1841,analysis=spatial_spd_sensitivity|dataset_id=1841|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.355,0.1526,0.2023,0.355,-0.13999999999999999,0.1526,0.2023,0.3549,-0.14003944773175542,climate,climate,-68.94389,47.53278,North America,Cold_Without_dry_season_Warm_Summer
24118,analysis=spatial_spd_sensitivity|dataset_id=24118|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.427,0.0533,0.3741,0.427,-0.751288056206089,0.0533,0.3741,0.4274,-0.7505849321478708,climate,climate,12.85504,48.95123,Europe,Cold_Without_dry_season_Warm_Summer
21807,analysis=spatial_spd_sensitivity|dataset_id=21807|region=Latin America|climatezone=Tropical,0.763,0.2175,0.5456,0.763,-0.4300131061598951,0.2175,0.5456,0.7631,-0.4299567553400602,climate,climate,-89.99202,16.91211,Latin America,Tropical
41631,analysis=spatial_spd_sensitivity|dataset_id=41631|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.606,0.0986,0.507,0.606,-0.6739273927392739,0.0986,0.507,0.6056,-0.6743725231175693,climate,climate,10.67378,44.1199,Europe,Cold_Without_dry_season_Warm_Summer
24061,analysis=spatial_spd_sensitivity|dataset_id=24061|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.214,0.0016,0.212,0.214,-0.983177570093458,0.0016,0.212,0.21359999999999998,-0.9850187265917604,climate,climate,11.45833,46.66611,Europe,Cold_Without_dry_season_Cold_Summer
4198,analysis=spatial_spd_sensitivity|dataset_id=4198|region=Europe|climatezone=Temperate_Without_dry_season,0.062,0.0205,0.0418,0.062,-0.34354838709677415,0.0205,0.0418,0.062299999999999994,-0.34189406099518455,climate,climate,5.41667,45.47333,Europe,Temperate_Without_dry_season
15667,analysis=spatial_spd_sensitivity|dataset_id=15667|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.32,0.3685,-0.049,0.32,1.3046875,0.3685,0,0.3685,1,human,human,-119.6835,49.1188,North America,Cold_Without_dry_season_Cold_Summer
859,analysis=spatial_spd_sensitivity|dataset_id=859|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.449,0.0231,0.4255,0.449,-0.8962138084632516,0.0231,0.4255,0.4486,-0.8970129291127953,climate,climate,-110.73333,44.91667,North America,Cold_Without_dry_season_Cold_Summer
15462,analysis=spatial_spd_sensitivity|dataset_id=15462|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.506,0.0778,0.4286,0.506,-0.6932806324110672,0.0778,0.4286,0.5064,-0.6927330173775672,climate,climate,-57.37679,50.71361,North America,Cold_Without_dry_season_Cold_Summer
14274,analysis=spatial_spd_sensitivity|dataset_id=14274|region=Europe|climatezone=Temperate_Without_dry_season,0.505,0.1589,0.346,0.505,-0.37049504950495044,0.1589,0.346,0.5049,-0.3705684293919587,climate,climate,-9.56165,53.76021,Europe,Temperate_Without_dry_season
203,analysis=spatial_spd_sensitivity|dataset_id=203|region=North America|climatezone=Temperate_Without_dry_season,0.365,0.161,0.2042,0.365,-0.11835616438356161,0.161,0.2042,0.36519999999999997,-0.11829134720700983,climate,climate,-85.50396,36.02755,North America,Temperate_Without_dry_season
17320,analysis=spatial_spd_sensitivity|dataset_id=17320|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.311,0.1719,0.1393,0.311,0.1048231511254019,0.1719,0.1393,0.31120000000000003,0.10475578406169661,human,human,-156.00243,58.75139,North America,Cold_Without_dry_season_Cold_Summer
308,analysis=spatial_spd_sensitivity|dataset_id=308|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.524,0.2006,0.3237,0.524,-0.23492366412213736,0.2006,0.3237,0.5243,-0.2347892427999237,climate,climate,-70.675,45.56667,North America,Cold_Without_dry_season_Warm_Summer
2385,analysis=spatial_spd_sensitivity|dataset_id=2385|region=North America|climatezone=Cold_Without_dry_season_Hot_Summer,0.134,0.1351,-0.0013,0.134,1.017910447761194,0.1351,0,0.1351,1,human,human,-83.81531,40.35123,North America,Cold_Without_dry_season_Hot_Summer
26608,analysis=spatial_spd_sensitivity|dataset_id=26608|region=Europe|climatezone=Temperate_Dry_Summer,0.614,-0.0104,0.6244,0.614,-1.0338762214983712,0,0.6244,0.6244,-1,climate,climate,15.60075,40.92751,Europe,Temperate_Dry_Summer
20188,analysis=spatial_spd_sensitivity|dataset_id=20188|region=North America|climatezone=Polar,0.296,-7e-4,0.2971,0.296,-1.006081081081081,0,0.2971,0.2971,-1,climate,climate,-170.24989,57.1773,North America,Polar
3879,analysis=spatial_spd_sensitivity|dataset_id=3879|region=Europe|climatezone=Temperate_Without_dry_season,0.367,0.135,0.2319,0.367,-0.2640326975476839,0.135,0.2319,0.3669,-0.2641046606704824,climate,climate,-3.90841,57.31333,Europe,Temperate_Without_dry_season
15925,analysis=spatial_spd_sensitivity|dataset_id=15925|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.364,0.0677,0.2967,0.364,-0.6291208791208792,0.0677,0.2967,0.3644,-0.6284302963776072,climate,climate,-89.257,46.13937,North America,Cold_Without_dry_season_Warm_Summer
15919,analysis=spatial_spd_sensitivity|dataset_id=15919|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.842,0.2363,0.6054,0.842,-0.4383610451306414,0.2363,0.6054,0.8417000000000001,-0.4385172864441012,climate,climate,-89.29748,46.2435,North America,Cold_Without_dry_season_Warm_Summer
1432,analysis=spatial_spd_sensitivity|dataset_id=1432|region=North America|climatezone=Cold_Dry_Summer,0.671,0.092,0.5795,0.671,-0.7265275707898659,0.092,0.5795,0.6715,-0.7259865971705138,climate,climate,-161.41667,68.15,North America,Cold_Dry_Summer
48895,analysis=spatial_spd_sensitivity|dataset_id=48895|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.643,0.1779,0.4654,0.643,-0.4471228615863141,0.1779,0.4654,0.6433,-0.44691434789367324,climate,climate,-88.00947,47.41767,North America,Cold_Without_dry_season_Warm_Summer
2373,analysis=spatial_spd_sensitivity|dataset_id=2373|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.544,0.0427,0.5014,0.544,-0.8431985294117645,0.0427,0.5014,0.5440999999999999,-0.8430435581694542,climate,climate,-72.14694,48.29389,North America,Cold_Without_dry_season_Warm_Summer
518,analysis=spatial_spd_sensitivity|dataset_id=518|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.182,0.2008,-0.0187,0.182,1.206043956043956,0.2008,0,0.2008,1,human,human,-80.28333,38.2,North America,Cold_Without_dry_season_Warm_Summer
1445,analysis=spatial_spd_sensitivity|dataset_id=1445|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.155,0.1155,0.0394,0.155,0.49096774193548387,0.1155,0.0394,0.1549,0.49128469980632666,human,human,-127.61667,64.16667,North America,Cold_Without_dry_season_Cold_Summer
1835,analysis=spatial_spd_sensitivity|dataset_id=1835|region=North America|climatezone=Polar,0.592,0.0763,0.516,0.592,-0.7427364864864865,0.0763,0.516,0.5923,-0.7423602903933816,climate,climate,-116.3125,51.34306,North America,Polar
15325,analysis=spatial_spd_sensitivity|dataset_id=15325|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.101,-0.0062,0.1072,0.101,-1.1227722772277227,0,0.1072,0.1072,-1,climate,climate,-72.1862,42.536,North America,Cold_Without_dry_season_Warm_Summer
1823,analysis=spatial_spd_sensitivity|dataset_id=1823|region=North America|climatezone=Polar,0.246,0.0048,0.2417,0.246,-0.9630081300813008,0.0048,0.2417,0.2465,-0.9610547667342799,climate,climate,-116.35,51.35972,North America,Polar
966,analysis=spatial_spd_sensitivity|dataset_id=966|region=North America|climatezone=Cold_Dry_Summer,0.385,0.2364,0.1484,0.385,0.22857142857142856,0.2364,0.1484,0.38480000000000003,0.22869022869022865,human,human,-122.04167,43.65,North America,Cold_Dry_Summer
4378,analysis=spatial_spd_sensitivity|dataset_id=4378|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.315,-0.0456,0.3607,0.315,-1.2898412698412698,0,0.3607,0.3607,-1,climate,climate,14.08165,49.24798,Europe,Cold_Without_dry_season_Warm_Summer
40567,analysis=spatial_spd_sensitivity|dataset_id=40567|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.103,0.0947,0.0086,0.103,0.8359223300970875,0.0947,0.0086,0.1033,0.8334946757018393,human,human,8.83094,47.61335,Europe,Cold_Without_dry_season_Warm_Summer
532,analysis=spatial_spd_sensitivity|dataset_id=532|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.678,0.2854,0.3922,0.678,-0.15752212389380532,0.2854,0.3922,0.6776,-0.15761511216056673,climate,climate,-84.95833,44.7,North America,Cold_Without_dry_season_Warm_Summer
44941,analysis=spatial_spd_sensitivity|dataset_id=44941|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.329,0.0666,0.262,0.329,-0.5939209726443769,0.0666,0.262,0.3286,-0.5946439440048692,climate,climate,16.37673,68.6586,Europe,Cold_Without_dry_season_Cold_Summer
48738,analysis=spatial_spd_sensitivity|dataset_id=48738|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.586,0.0132,0.5727,0.586,-0.9547781569965871,0.0132,0.5727,0.5859,-0.9549411162314388,climate,climate,22.09672,58.32503,Europe,Cold_Without_dry_season_Warm_Summer
4168,analysis=spatial_spd_sensitivity|dataset_id=4168|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.188,0.0707,0.1178,0.188,-0.25053191489361704,0.0707,0.1178,0.1885,-0.24986737400530507,climate,climate,23.85616,60.78455,Europe,Cold_Without_dry_season_Cold_Summer
15713,analysis=spatial_spd_sensitivity|dataset_id=15713|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.129,0.2776,-0.1486,0.129,3.3038759689922483,0.2776,0,0.2776,1,human,human,-120.0974,49.191,North America,Cold_Without_dry_season_Cold_Summer
22650,analysis=spatial_spd_sensitivity|dataset_id=22650|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.195,6e-4,0.1948,0.195,-0.995897435897436,6e-4,0.1948,0.1954,-0.9938587512794269,climate,climate,19.28333,49.51667,Europe,Cold_Without_dry_season_Cold_Summer
26439,analysis=spatial_spd_sensitivity|dataset_id=26439|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.098,-0.0285,0.1267,0.098,-1.583673469387755,0,0.1267,0.1267,-1,climate,climate,10.97639,47.29167,Europe,Cold_Without_dry_season_Warm_Summer
4497,analysis=spatial_spd_sensitivity|dataset_id=4497|region=Europe|climatezone=Cold_Without_dry_season_Warm_Summer,0.487,0.0204,0.4667,0.487,-0.9164271047227927,0.0204,0.4667,0.4871,-0.9162389653048656,climate,climate,22.38803,58.4848,Europe,Cold_Without_dry_season_Warm_Summer
2634,analysis=spatial_spd_sensitivity|dataset_id=2634|region=North America|climatezone=Arid,0.344,-0.001,0.3454,0.344,-1.0069767441860467,0,0.3454,0.3454,-1,climate,climate,-112.39556,46.53111,North America,Arid
2332,analysis=spatial_spd_sensitivity|dataset_id=2332|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.321,0.1147,0.2066,0.321,-0.28629283489096574,0.1147,0.2066,0.32130000000000003,-0.286025521319639,climate,climate,-72.97889,46.65417,North America,Cold_Without_dry_season_Warm_Summer
1776,analysis=spatial_spd_sensitivity|dataset_id=1776|region=North America|climatezone=Temperate_Without_dry_season,0.273,0.0469,0.2258,0.273,-0.6553113553113553,0.0469,0.2258,0.2727,-0.656032269893656,climate,climate,-81.87499,29.29299,North America,Temperate_Without_dry_season
4092,analysis=spatial_spd_sensitivity|dataset_id=4092|region=Europe|climatezone=Cold_Without_dry_season_Cold_Summer,0.58,0.1944,0.3853,0.58,-0.32913793103448274,0.1944,0.3853,0.5797,-0.32930826289460063,climate,climate,24.25122,60.62404,Europe,Cold_Without_dry_season_Cold_Summer
18110,analysis=spatial_spd_sensitivity|dataset_id=18110|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.554,0.3147,0.2395,0.554,0.13574007220216602,0.3147,0.2395,0.5542,0.13569108625045107,human,human,-64.93446,43.86933,North America,Cold_Without_dry_season_Warm_Summer
3839,analysis=spatial_spd_sensitivity|dataset_id=3839|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.332,0.2355,0.0966,0.332,0.4183734939759035,0.2355,0.0966,0.3321,0.4182475158084913,human,human,-77.43333,45.03333,North America,Cold_Without_dry_season_Warm_Summer
2048,analysis=spatial_spd_sensitivity|dataset_id=2048|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.507,0.1462,0.3607,0.507,-0.42307692307692313,0.1462,0.3607,0.5069,-0.4231603866640363,climate,climate,-71.325,45.67083,North America,Cold_Without_dry_season_Warm_Summer
302,analysis=spatial_spd_sensitivity|dataset_id=302|region=North America|climatezone=Cold_Without_dry_season_Cold_Summer,0.016,-0.0171,0.0328,0.016,-3.11875,0,0.0328,0.0328,-1,climate,climate,-119.43333,55.575,North America,Cold_Without_dry_season_Cold_Summer
15103,analysis=spatial_spd_sensitivity|dataset_id=15103|region=Latin America|climatezone=Temperate_Dry_Summer,0.458,-0.0235,0.4815,0.458,-1.1026200873362446,0,0.4815,0.4815,-1,climate,climate,-71.51314,-41.5129,Latin America,Temperate_Dry_Summer
1391,analysis=spatial_spd_sensitivity|dataset_id=1391|region=North America|climatezone=Cold_Without_dry_season_Warm_Summer,0.423,0.1459,0.2773,0.423,-0.31063829787234043,0.1459,0.2773,0.4232,-0.3104914933837429,climate,climate,-58.24,48.24,North America,Cold_Without_dry_season_Warm_Summer
208,analysis=spatial_spd_sensitivity|dataset_id=208|region=North America|climatezone=Polar,0.434,0.0082,0.4255,0.434,-0.9615207373271889,0.0082,0.4255,0.4337,-0.9621858427484437,climate,climate,-153.9,67.13333,North America,Polar
